id,name,description,label,prediction,probability_quality_1,distance_from_threshold,rule_label,rule_codes,rule_terms
179,Коготь дьявола молотый Мартиния Martynia Devils Claw,"растение оказывает благотворное влияние на здоровье человека во многих отношениях: снимает воспаление облегчает боль снимает боль в суставах и борется с артритом улучшает пищеварение гарпагозид, обнаруженный в составе растения, является противовоспалительным веществом. различные исследования на клет",1,0,0.048531019614240375,0.4164689803857595,0,bad_explicit_negative,не является бад
8586,Магний + Б6 OLIMP Chela-mag B6 Forte 60 капсул,"добавьте магний в свой рацион - chela-mag b6 forte olimp sport nutrition магниевая аминокислота хелат форте + витамин в6 является превосходным сочетанием магния и витамина в6, способного поддерживать тело бодибилдера в отличной физической форме. магний является микроэлементом, необходимым для тонуса",0,1,0.8800423082598434,0.4150423082598435,0,sports_amino_acids,аминокислота
9814,"Таблетки для похудения Bliss gold, мощный жиросжигатель против лишнего веса","bliss gold — немецкий эффективный продукт для похудения и снижения веса. капсулы понижают тягу к сладкому, подавляют чувство голода. сильный спортивный жиросжигатель помогает с уменьшением объемов, коррекцией фигуры, сжиганием жира без диет. препарат для борьбы с лишним весом борется с замедленным м",1,0,0.050024302917514356,0.41497569708248555,0,sports_nutrition|sports_protein,спортивное питание|протеиновый
5057,"Крем для ухода за кожей с эффектом питания и восстановления, 50 мл","крем разработан для полноценного ухода за кожей лица и тела. его насыщенная формула помогает восстановить естественный баланс влаги, смягчает и разглаживает поверхность кожи. регулярное применение способствует повышению упругости и эластичности, уменьшает ощущение сухости и стянутости, делает кожу б",1,0,0.05104029430505124,0.41395970569494867,0,,
16716,"NMN 500 мг Никотинамид мононуклеотид 90 капсул Поддержка энергии, молодости клеток и активного образа жизни","nmn — никотинамид мононуклеотид, предшественник nad⁺, молекулы, отвечающей за энергетический обмен, восстановление и клеточное здоровье. с возрастом уровень nad⁺ снижается, а вместе с ним — ресурсность, выносливость и способность к восстановлению. nmn помогает восполнить этот дефицит. формула усилен",1,0,0.05185071941114588,0.41314928058885403,0,,
11180,Жиросжигатель для похудения капсулы Bliss gold,"bliss gold — немецкий эффективный продукт для похудения и снижения веса. капсулы понижают тягу к сладкому, подавляют чувство голода. сильный спортивный жиросжигатель помогает с уменьшением объемов, коррекцией фигуры, сжиганием жира без диет. препарат для борьбы с лишним весом борется с замедленным м",1,0,0.05213074572851129,0.41286925427148863,0,sports_nutrition|sports_protein,спортивное питание|протеиновый
13997,"Капсулы для похудения, жиросжигатель, таблетки против лишнего веса","продукт не относится к категории бад. продукт относится к категории жиросжигателей, спортивное питание. сертификат и декларация качества прилагаются. арабские таблетки для похудения arabic – эффективное и безопасное средство, которое борется с жировыми отложениями. препарат арабика подавляет аппетит",1,0,0.0547469515441905,0.4102530484558094,0,sports_nutrition|sports_protein,спортивное питание|протеиновый
14515,Maruman комплекс для сердечно-сосудистой системы с калием,kalium potassium balancer maruman комплекс для сердечно-сосудистой системы с калием. комплекс maruman предназначен для улучшения работы сердца и кровеносной системы. тщательно разработанная формула предназначена для улучшения здоровья вашего сердца и общего самочувствия. в его основе экстракт боярыш,0,1,0.8752508982868066,0.41025089828680666,1,bad_acronym,бады
6405,Витаминно-минеральный комплекс спортивный Olimp Vita-min Multiple Sport 40+ 60 капсул,"интенсивная физическая активность и сбалансированное питание у профессиональных спортсменов и людей, регулярно тренирующихся после 40 лет, требуют профессиональной поддержки! для этой цели хорошо использовать бады бренда olimp sport nutrition , который уже много лет обеспечивает высокое качество сво",0,1,0.8740343469369726,0.40903434693697266,1,bad_acronym,бады
7380,Коллаген с ресвератролом GYMforce Collagen+ - 150 гр. Натуральный,"комплекс gymforce collagen+resveratrol для замедления старения клеток организма и кожи и повышения уровня антиоксидантной защиты организма. ресвератрол – антиоксидант вечной молодости, который вырабатывается растениями для защиты от внешних патогенов. в природе встречается крайне редко, больше всего",0,1,0.8718941191895463,0.4068941191895464,1,bad_acronym,бад
4594,Концентрат для похудения,,1,0,0.06060824880398307,0.40439175119601684,0,,
3663,Коллаген пептидный форте с витамином С,,1,0,0.06087689288545233,0.4041231071145476,0,,
4128,Пищевая добавка в капсулах для очищения кишечника Я Ра Бай из заповедника Канчанабури,• средство для нормализации работы кишечника. многокомпонентное средство для нормализации работы кишечника. восстанавливает перистальтику и регулирует равновесие кишечной микрофлоры. способствует снижению веса. улучшает пищеварение в толстом кишечнике. пребиотик. • это пищевая добавка для очищения о,1,0,0.06236815750700829,0.4026318424929916,0,,
14622,"Fatzorb 600 Mg капсулы для похудения, препарат для лишнего веса","продукт не относится к категории бад. продукт относится к категории жиросжигателей, спортивное питание и является пищевой добавкой. сертификат и декларация качества прилагаются. fatzorb 600 mg от торговой марки deisifarm эффективный продукт для похудения и снижения веса. капсулы понижают тягу к слад",1,0,0.06248987647751096,0.40251012352248894,0,sports_nutrition|sports_l_carnitine|sports_protein,спортивное питание|л карнитин|протеиновый
14887,"Fatzorb 600 Mg капсулы для похудения, препарат для лишнего веса","продукт не относится к категории бад. продукт относится к категории жиросжигателей, спортивное питание и является пищевой добавкой. сертификат и декларация качества прилагаются. fatzorb 600 mg от торговой марки deisifarm эффективный продукт для похудения и снижения веса. капсулы понижают тягу к слад",1,0,0.06248987647751096,0.40251012352248894,0,sports_nutrition|sports_l_carnitine|sports_protein,спортивное питание|л карнитин|протеиновый
15869,"Жевательные витамины Коллаген, Биотин, B3, B6, манго маракуйя","жевательные витамины мунвит коллаген + биотин + витамин c для красоты волос, здоровья кожи и крепких ногтей мунвит -это комплекс красоты и здоровья в удобном и вкусном формате мармеладок. теперь забота о себе стала простой и приятной. 🔹 польза для организма коллаген - поддерживает эластичность и упр",1,0,0.06260665072722736,0.40239334927277254,0,,
5532,"Спортивный жиросжигатель PERFECT waist для мужчин и женщин, таблетки для похудения 50 шт","perfect waist - жиросжигатель таблетки для похудения нового поколения с новой усиленной формулой, которая поможет вам снизить вес комфортно и без вреда для здоровья, сохранив надолго достигнутый результат! наш продукт создан специально для вашего комфорта, красоты и здоровья, добавив к проверенным к",0,1,0.8665326709953978,0.40153267099539786,1,bad_acronym,бад
564,Валериана корень (Валерьяна) молотый (100 гр),"валериана корень (валерьяна). место заготовки: адыгея. описание: корни молотые, порошок. масса нетто: 100 грамм. родные травы - ваш надежный проводник в мире природных целебных трав и кореньев. мы заготавливаем сушеные травы, листья и побеги, цветки и лепестки, соцветия, сухие корни и корневища, яго",1,0,0.06511499575781403,0.39988500424218587,1,bad_acronym,бад
1479,Д3+К2 5000 МЕ 120 капсул / витамины для мужчин и женщин,"в мире витаминов и пищевых добавок комплекс now foods d3 + k2 — это нечто большее, чем просто очередная добавка. это идеальное сочетание двух важнейших витаминов, которое создано для обеспечения максимальной пользы для вашего организма. современная жизнь, полная стресса, недостаток солнечного света ",0,1,0.8631362646477682,0.39813626464776825,1,bad_acronym,бады
4045,"KAL L-теанин, для детей Relax-a-Saurus 30 жевательных таблеток","kal l-теанин, для детей relax-a-saurus 30 жевательных таблеток, представляет собой уникальную добавку, созданную специально для поддержки эмоционального равновесия и спокойствия у детей. этот продукт содержит l-теанин, натуральную аминокислоту, которая известна своими свойствами по снижению стресса ",0,1,0.8619316097506596,0.3969316097506597,0,sports_amino_acids,аминокислоту
14579,"Глюкозамин хондроитин мсм для суставов и связок Sustomax Megaprotein, Лесные Ягоды, 360 г","комплексный препарат для укрепления суставов и связок, который подойдет не только спортсменам, но и всем, кто следит за своим здоровьем и ведет активный образ жизни. используется для профилактики растяжений и для заживления уже полученных травм. стимулирует регенерацию хрящевой ткани. после интенсив",1,0,0.06928760067136945,0.39571239932863045,0,sports_nutrition|sports_amino_acids|sports_bcaa|sports_l_carnitine,спортпит|аминокислоты|bcaa|l-carnitine
12471,Таблетки для похудения Gold Puma - эффективный жиросжигатель,"продукт не относится к категории бад. продукт относится к категории жиросжигателей, спортивное питание. сертификат и декларация качества прилагаются. gold puma — капсулы для эффективного снижения веса. голд пума является блокатором аппетита. таблетки снижают тягу к сладкому, подавляют чувство голода",1,0,0.06960378856095141,0.3953962114390485,0,sports_nutrition,спортивное питание
9514,Бромантан капсулы 50 мг,"бромантан считается антиастеническим средством, астения – это общая слабость организма, отсутствие энергии. он был разработан в ссср военными фармацевтами для космической программы 60-70х годов. бромантан является ноотропным соединением, повышающим естественную выработку дофамина, способствующим улу",0,1,0.8601875080437894,0.3951875080437895,1,bad_acronym,бад
7513,"Thorne Research Pic-Mins, Пик-Минс 90 капсул","условия хранения: хранить в недоступном для детей месте, при температуре не выше 25°с. противопоказания: индивидуальная непереносимость компонентов. пищевая добавка гипоаллергенно медь хелат является важнейшим микроэлементом для здоровья костей, соединительной ткани, сердечно-сосудистой системы, лип",1,0,0.07073175612929368,0.39426824387070625,0,,
7037,Возбуждающее средство,"таблетки ""черное золото"" (usa black gold) - это новый из линии препаратов для усиления потенции у мужчин. в его состав вошли исключительно растительные афродизиаки, которые благотворно влияют на потенцию без вреда для здоровья. ""черное золото"" (usa black gold) дает быстрый гарантированный результат,",1,0,0.07086290852638966,0.39413709147361026,0,,
3408,FASHION GIRL капсулы для похудения и снижения веса,"продукт не относится к категории бад. продукт относится к категории жиросжигателей, спортивное питание. сертификат и декларация качества прилагаются. капсулы fashion girl – безопасный и эффективный способ создания красивой стройной фигуры за несколько недель. натуральный состав пищевой добавки отлич",1,0,0.07277698318777163,0.39222301681222826,0,sports_nutrition|sports_protein,спортивное питание|протеиновый
9492,"Шоколад с афродизиаками ChoсoLovers (20 г), choco-54","косметика, препараты, для женщин и мужчин, стандартный 20 г афродизиак вдвойне! шоколад отличный афродизиак, а шоколад choсolovers еще лучше! этот шоколад усиливает желание, способствует усилению яркости ощущений во время близости. замечательный романтический подарок и тонкий намек на желание больше",1,0,0.07313927273160255,0.3918607272683974,0,bad_explicit_negative,не является бад
12155,"Коллаген рыбий морской порошок Megaprotein / Collagen Fish , 200 гр - 40 порций","коллаген морской всасывается в организм в 1,5 раза эффективнее, чем говяжий или свиной. поскольку marine collagen поглощается более эффективно и быстрее попадает в кровоток, он считается лучшим источником коллагена, используемого в медицинских целях. коллаген помогает предотвратить старение кожи, ул",1,0,0.07515266425128417,0.3898473357487158,0,sports_nutrition|sports_amino_acids|sports_bcaa|sports_l_carnitine,спортивное питание|аминокислоты|bcaa|l-carnitine
11593,NIdco BHRINGRAJ Порошок аюрведический Брингарадж Чурна для укрепления волос от облысения от перхоти для роста ногтей и волос 50 гр.,"брингарадж чурна нидко - это аюрведический порошок, который поможет сохранить молодость организма , а также позаботится о красоте волос . средство насыщает организм полезными микроэлементами и витаминами . эта укрепляет ногти и кости , предотвращает седину и выпадение волос , стимулирует их рост . б",1,0,0.0755888256606302,0.3894111743393697,0,,
2761,"Минеральный комплекс Стоп Диабет, регуляция сахара, для похудения","минеральный комплекс стоп диабет от абвит создан для поддержки контроля уровня сахара в крови при диабете 1 и 2 типа. эта пищевая добавка идеально подходит тем, кто стремится улучшить функционирование поджелудочной железы и снизить зависимость от инсулина. в состав комплекса входят важные минералы, ",0,1,0.8539696494333524,0.3889696494333525,1,bad_acronym,бад
4705,"Виагра для мужчин быстродействующая, GINGKE, 10 таблеток","представляем вам быстродействующее средство для мужчин – идеальный выбор для повышения сексуальной активности и улучшения либидо. каждый пакет содержит 10 таблеток, каждая из которых разработана для быстрой реакции и максимальной эффективности. это мощное средство станет вашим надежным помощником дл",1,0,0.0761761361366146,0.3888238638633853,0,,
13195,"BALLONAR Хронобиологическое похудение,усиленная формула 60 капсул","инновационный препарат для похудения. замена и аналог баллонирования и резекции желудка. обладает высокой абсорбционной способностью. при попадании в водную среду компоненты набухают, поглощают и удерживают влагу, заполняют часть объема желудка. увеличивается в объеме в 500 раз. влияет на первичный ",0,1,0.85273770182078,0.3877377018207801,1,bad_acronym,бад
1084,"Таурин 500 мг, БАДы / Культлаб витамины для энергии, здоровья сердца и печени / спортивное питание Taurine Kultlab, 90 капсул","таурин от kultlab - условно незаменимая аминокислота, которая не используется для синтеза белка, однако главным образом обнаруживается в свободной форме в большинстве тканей, особенно в нервной системе. этот элемент стабилизирует клеточные мембраны тканей, облегчая процесс перемещения калия, натрия,",0,1,0.8510869264084132,0.3860869264084133,0,sports_nutrition|sports_amino_acids,спортивное питание|аминокислота
9715,Лишоу капсулы для похудения,"лишоу — китайский эффективный продукт для похудения и снижения веса. капсулы понижают тягу к сладкому, подавляют чувство голода. сильный спортивный жиросжигатель помогает с уменьшением объемов, коррекцией фигуры, сжиганием жира без диет. препарат для борьбы с лишним весом борется с замедленным метаб",1,0,0.07904744290127136,0.38595255709872855,0,sports_nutrition|sports_protein,спортивное питание|протеиновый
1925,Лишоу капсулы для похудения,"лишоу — китайский эффективный продукт для похудения и снижения веса. капсулы понижают тягу к сладкому, подавляют чувство голода. сильный спортивный жиросжигатель помогает с уменьшением объемов, коррекцией фигуры, сжиганием жира без диет. препарат для борьбы с лишним весом борется с замедленным метаб",1,0,0.07904744290127136,0.38595255709872855,0,sports_nutrition|sports_protein,спортивное питание|протеиновый
163,Лишоу капсулы для похудения,"лишоу — китайский эффективный продукт для похудения и снижения веса. капсулы понижают тягу к сладкому, подавляют чувство голода. сильный спортивный жиросжигатель помогает с уменьшением объемов, коррекцией фигуры, сжиганием жира без диет. препарат для борьбы с лишним весом борется с замедленным метаб",1,0,0.07904744290127136,0.38595255709872855,0,sports_nutrition|sports_protein,спортивное питание|протеиновый
15392,Лишоу капсулы для похудения,"лишоу — китайский эффективный продукт для похудения и снижения веса. капсулы понижают тягу к сладкому, подавляют чувство голода. сильный спортивный жиросжигатель помогает с уменьшением объемов, коррекцией фигуры, сжиганием жира без диет. препарат для борьбы с лишним весом борется с замедленным метаб",1,0,0.07904744290127136,0.38595255709872855,0,sports_nutrition|sports_protein,спортивное питание|протеиновый
18371,"ОМЕГА-3 , 200 капсул (Премиальный рыбий жир 1000 мг., для восполнения дефицитов ПНЖК) , 1 капс. 1300 мг.","преимущества омега-3 viridi laboratorium высокая концентрация 60% пнжкв форме этилового эфира восполнение дефицитов omega-3. профилактика преждевременного старения и защита от окислительного стресса обеспечивает эластичность и хорошую проницаемость клеточной мембраны,стимулирует метаболизм и повышае",1,0,0.07961916359276965,0.38538083640723025,0,,
11462,Рутин 100 капсул 450 мг для сосудов,"рутин — это биофлавоноид, который является незаменимым для организма человека, так как рутин, не может быть синтезирован самостоятельно. рутин имеет множество полезных свойств, таких как укрепление сосудов, рутин улучшение кровообращения и защита клеток от свободных радикалов. принимая рутин внутрь ",0,1,0.8500273846330975,0.38502738463309755,1,bad_acronym,бад
7588,Сяо Чай Ху Тан Вань 120 пилюль Похмелье/Снижение тяги к алкоголю/Снижение зависимости,"«сяо чай ху тан вань» - натуральная добавка на основе традиционных китайских рецептов. она предназначена для поддержания функции печени и желчного пузыря, общего укрепления организма, борьбы с бактериальными и вирусными инфекциями. симптомы чередование озноба и лихорадки, сухость горла, горький вкус",1,0,0.08094070804748546,0.3840592919525144,0,,
9886,"NOW Papaya Enzyme, Ферменты папайи для пищеварения для взрослых 360 пастилок, энзимы для усвоения белков, от тяжести и вздутия живота","поддержите здоровье своего пищеварения с папайя ферменты (papaya enzymes), 360 пастилок от now foods. эти пастилки содержат экстракт папайи, который является источником растительных ферментов, необходимых для пищеварения. папайя фермент содержит натуральные энзимы папайи, которые помогают улучшить п",0,1,0.8480108796716904,0.3830108796716905,1,bad_acronym,бады
11206,Умная портативная блютуз колонка,"интеллектуальный динамик: подключайтесь по беспроводной сети для приема и совершения звонков. наслаждайтесь лучшим прослушиванием музыки с помощью беспроводной колонки g-type, которая обеспечивает чистый и четкий звук. портативный беспроводной динамик также служит ночником. 2.световая синхронизация ",1,0,0.08300479458375112,0.38199520541624876,0,,
8139,Жиросжигатель,,1,0,0.0834882131888726,0.3815117868111273,0,,
662,Красная щетка корень молотый (100 гр),"красная щетка корень молотый. место заготовки: алтай. описание: красная щетка корень порошок. особые указания: не является лекарством. родные травы - ваш надежный проводник в мире природных целебных трав и кореньев. мы заготавливаем сушеные травы, листья и побеги, цветки и лепестки, соцветия, сухие ",1,0,0.08462916982668933,0.3803708301733106,1,bad_acronym,бад
10944,"Предтренировочный комплекс Insane Labz Psychotic BLACK фруктовый пунш 35 порций, предтрен, энергетик, спортивное питание","psychotic black от insane labz – пампинг + стимуляция цнс – высокоэффективный предтренировочный комплекс для атлетов любого уровня тренированности. 1 порция = 1 скуп усваивается спустя 15-30 минут после употребления и действует 2-2,5 часа. эффект начинается плавно – без резкого подъема энергии (без ",1,0,0.08511138781786491,0.379888612182135,0,sports_nutrition,спортивное питание
14852,Бобровая струя. Настойка.,"настойка бобровой струи собственного производства 250 мл. бобровая струя настойка является отличным средством комплексной профилактики и терапии множества заболеваний, укрепляет организм, снижает усталость, повышает общий тонус. настойка струи бобра, принимаемая в целях профилактики, эффективно возд",0,1,0.8442351414339686,0.3792351414339687,1,bad_acronym|bad_full_name,бад|биологически активные добавки
2116,Lemongrs 40 против инфекций,"индийские ученые установили, что применение лемонграсса позволяет решить следующие проблемы:",1,0,0.08635244183279499,0.3786475581672049,0,,
1675,Кофермент в капсулах (США).,кофермент в капсулах,1,0,0.08647921583014721,0.3785207841698527,0,,
6950,БАД для иммунитета,"l-тирозин — это незаменимая аминокислота, которая играет важную роль в функционировании организма. она необходима для синтеза белков, гормонов и нейротрансмиттеров, которые регулируют настроение, обмен веществ и другие важные процессы. l-тирозин наш организм способен самостоятельно вырабатывать l-ти",0,1,0.8418152436357247,0.3768152436357248,0,sports_amino_acids,аминокислота
14130,БАД для иммунитета,"l-тирозин — это незаменимая аминокислота, которая играет важную роль в функционировании организма. она необходима для синтеза белков, гормонов и нейротрансмиттеров, которые регулируют настроение, обмен веществ и другие важные процессы. l-тирозин наш организм способен самостоятельно вырабатывать l-ти",0,1,0.8418152436357247,0.3768152436357248,0,sports_amino_acids,аминокислота
17889,Капсулы для похудения жиросжигатель,"не является бад! добро пожаловать в мир goldpuma - новинки среди препаратов для похудения! наш продукт представляет собой капсулы для похудения, которые помогут вам избавиться от лишнего веса и контролировать свой вес в долгосрочной перспективе. капсулы gold puma разработаны специально для тех, кто ",1,0,0.0919233194339739,0.373076680566026,0,bad_explicit_negative,не является бад
10957,Пищевая добавка Комплекс жевательных витаминов для детей 30 драже,"витамины детские papa jelly а в6 с d2 е со вкусом клубники (30 драже на 30 дней). прием витаминов поможет ребенку восстановиться после болезни, улучшить иммунитет, решить проблему нехватки витаминов при плохом аппетите и несбалансированном питании. к сожалению, современная экология и качество продук",0,1,0.837607360359874,0.37260736035987413,0,sports_amino_acids,аминокислот
11655,NUTRITION WOLF BIG BAD CREATINE Креатин моногидрат порошок 300 г/ 60 порций,"креатин моногидрат креатин nutrition wolf big bad creatine - добавка для роста силы и увеличения мышечной массы. способствует увеличению работоспособности и стимулу мышечной гипертрофии во время силовых тренировок. добавка разработана на основе высокотехничного сырья, обладает высокой степенью биодо",1,0,0.09249123569578892,0.372508764304211,0,,
14303,"Панталфит-2 Премиум Очищающий сбор для печени, травяной чай, желчегонный комплекс, детокс очищение организма, гепатопротектор фиточай","панталфит-2 премиум очищающий сбор трав в брикетах обладает желчегонным и гепатопротекторным свойствами, способствует детоксикации печени, травяной сбор снижает риск образования желчных камней. сочетание лекарственных трав и пантового концентрата оказывает взаимоусиливающее действие, очищает кровь, ",1,0,0.09251029607272458,0.3724897039272753,0,sports_amino_acids|sports_protein,аминокислоты|протеины
2045,Антистрессороз для нервной системы и крепкого сна,"постоянные нервные нагрузки отражаются на нашем душевном и физическом здоровье. стресс изменяет психическое, эмоциональное, химическое, гормональное состояние нашего организма.к тому же, он имеет свойство накапливаться, при этом − снижается иммунитет и, как следствие, возникают болезни.комплекс для ",1,0,0.09340762058488612,0.3715923794151138,0,,
4965,"Креатин моногидрат Beauty Power порошок 300 г, спортивное питание для взрослых / аминокислоты для повышения эффективности тренировок, выносливости, набора массы, укрепления мышц","креатин бренда beauty power способствует повышению силы и выносливости для проведения максимально эффективных тренировок. в составе предтренировочного энергетика содержится creatine monohydrate, оказывающий комплексное действие. бад выпускается в форме порошка (powder) и предназначен для приготовлен",1,0,0.09458332783200714,0.3704166721679928,0,sports_nutrition|sports_amino_acids,спортивное питание|аминокислоты
5375,Протеин Scitec Nutrition Vegan Шоколад в порошке 1000 мл,"основные компоненты: в 1 порции (30 г) — белок pisane c9, рисовый белок, белок кокоса, белок граната, белок тыквы, витамин в12. полный перечень компонентов смотрите во вкладке «состав». scitec nutrition vegan protein — комплекс растительных белков, основной строительный материал для мышц в случае, е",0,1,0.8349456561487891,0.3699456561487892,0,sports_amino_acids|sports_protein,аминокислот|протеин
8679,"Шэнь Ци Да Бу Вань 200 пилюль для восполнения жизненной энергии, силы и тонуса","действие с точки зрения ткм. восполняет ци. используется при пустоте ци. симптомы. слабость, повышенная утомляемость, тихий голос, одышка, астения, головокружение, потливость, бледное лицо, ухудшение состония после физической нагрузки. язык бледный. пульс пустой. фармакологическое действие. общеукре",1,0,0.09737192827991925,0.36762807172008066,0,,
10444,IQ MIX Гинкго Билоба в капсулах для мозга и памяти 60 капсул,"sibvio комплекс «iq mix»: гинкго билоба капсулы предлагают уникальные свойства древней травы, что делает их ценным дополнением для поддержания когнитивной функции. эти капсулы содержат популярный экстракт гинкго билоба, известный своей способностью улучшать концентрацию и память. листья гинкго билоб",1,0,0.09933713235080704,0.36566286764919287,0,,
13231,"Органелло-капли Натуроник Мастер AD тон, Сашера-мед, 10мл","натуроник® мастер аd тон органелло-капли – натуральный трансбиогенный комплекс полиактивного действия на основе концентратов активных структур растений и природных компонентов, направленный на нормализацию вазомоторных и гормональных механизмов регуляции артериального давления, функций и состояния о",0,1,0.8260021553359141,0.36100215533591423,1,bad_acronym,бад
182,Бета-Глюкан из Черных Дрожжей,"иммуномодулятор нового поколения — высокоочищенный компонент с витамином с (антиоксидант) и пробиотиками, отвечающими за микрофлору кишечника, демонстрирует максимальную результативность. схож с бад, является инновационным комплексом, который можно позиционировать как полноценное витаминное решение ",0,1,0.8251804041334685,0.3601804041334686,1,bad_acronym,бад
15774,"NOW Магний малат хелат 180 таблеток Бады для сердца и сосудов, успокоительное для взрослых, для зубов и костей, антистресс","малат магния now foods 1000 мг 180 таблеток: ваш ключ к здоровью и благополучию малат магния now foods – это высококачественный магний хелат, произведенный в сша, который обеспечивает оптимальную поддержку вашему организму. каждая таблетка содержит 1000 мг магния малата, обеспечивая максимальную био",0,1,0.8250998553452853,0.3600998553452854,1,bad_acronym,бады
12904,"L-аргинин 1000 мг в таблетках, 50 мл","l-аргинин — это аминокислота, играющая важную роль в поддержании здоровья сердечно-сосудистой системы, иммунитета и обмена веществ. она способствует естественной выработке оксида азота, который расширяет сосуды, улучшает кровообращение и снабжение тканей кислородом. благодаря этому l-аргинин помогае",1,0,0.10615012877605891,0.358849871223941,0,sports_amino_acids,аминокислота
17059,"Креатин моногидрат Organic System капсулы 150 штук, спортивное питание для взрослых / аминокислоты для повышения эффективности тренировок, выносливости, набора массы, укрепления мышц","креатин бренда organic system способствует повышению силы и выносливости для проведения максимально эффективных тренировок. в составе предтренировочного энергетика содержится creatine monohydrate, оказывающий комплексное действие. бад выпускается в форме капсул. он отлично подходит для спортсменов и",1,0,0.10662703715059009,0.35837296284940984,0,sports_nutrition|sports_amino_acids,спортивное питание|аминокислоты
